order_item_id,order_id,product_id,quantity,unit_price,discount_amount
26957,16790,367,1,258.13,0.0
26958,16791,133,1,126.66,0.0
26959,16792,242,1,308.71,46.31
26960,16793,448,1,798.72,0.0
26961,16794,110,3,579.6,0.0
26962,16795,149,1,42.51,0.0
26963,16796,323,1,1034.37,0.0
26964,16797,465,1,1849.88,0.0
26965,16798,255,1,296.01,0.0
26966,16798,188,1,108.34,0.0
26967,16799,452,1,85.5,8.55
26968,16800,274,2,208.53,0.0
26969,16801,323,2,1034.37,0.0
26970,16801,423,1,129.25,0.0
26971,16801,165,1,189.12,0.0
26972,16802,319,1,281.62,0.0
26973,16803,520,2,180.59,0.0
26974,16804,401,1,226.67,0.0
26975,16804,186,1,468.8,0.0
26976,16805,287,1,242.54,0.0
26977,16806,170,1,213.35,0.0
26978,16807,161,2,388.77,0.0
26979,16808,514,1,207.12,0.0
26980,16808,148,1,917.03,0.0
26981,16809,168,1,587.5,0.0
26982,16810,321,1,74.94,0.0
26983,16810,76,1,136.85,0.0
26984,16810,305,1,589.34,0.0
26985,16811,362,1,272.29,0.0
26986,16812,429,2,257.15,0.0
26987,16813,100,2,167.37,0.0
26988,16814,124,1,413.58,0.0
26989,16814,333,1,126.15,0.0
26990,16815,377,1,205.91,0.0
26991,16815,314,1,1381.68,0.0
26992,16816,103,1,119.1,5.96
26993,16817,38,2,574.29,0.0
26994,16817,250,2,414.6,0.0
26995,16818,224,1,1513.61,0.0
26996,16818,476,1,187.23,0.0
26997,16819,386,2,125.61,0.0
26998,16819,217,1,95.98,0.0
26999,16820,112,1,159.58,0.0
27000,16821,114,1,1496.25,74.81
27001,16822,35,1,95.33,0.0
27002,16823,366,1,180.68,18.07
27003,16824,423,1,129.25,0.0
27004,16824,197,1,223.9,0.0
27005,16825,367,1,258.13,0.0
27006,16826,362,1,272.29,0.0
27007,16827,94,1,335.85,0.0
27008,16827,280,2,204.28,0.0
27009,16828,77,1,195.91,0.0
27010,16828,225,1,1045.88,0.0
27011,16829,473,1,1488.69,0.0
27012,16830,61,1,539.53,0.0
27013,16831,389,1,444.9,0.0
27014,16832,310,1,249.44,0.0
27015,16833,153,1,260.23,0.0
27016,16834,361,2,925.04,0.0
27017,16835,166,1,391.26,0.0
27018,16836,179,1,185.34,0.0
27019,16837,400,1,110.47,0.0
27020,16838,336,2,1058.14,0.0
27021,16839,420,1,269.9,0.0
27022,16840,2,1,88.35,0.0
27023,16841,360,1,240.68,0.0
27024,16842,50,1,252.44,0.0
27025,16842,219,1,308.99,46.35
27026,16843,490,2,426.51,63.98
27027,16844,40,2,195.49,0.0
27028,16845,324,1,642.48,0.0
27029,16846,400,1,110.47,0.0
27030,16846,323,1,1034.37,0.0
27031,16847,432,1,89.83,4.49
27032,16847,430,1,219.33,0.0
27033,16847,279,1,56.06,0.0
27034,16848,395,1,158.25,0.0
27035,16848,128,1,293.46,0.0
27036,16849,516,1,569.41,0.0
27037,16850,345,1,1161.15,0.0
27038,16851,95,2,886.72,0.0
27039,16852,81,1,984.79,0.0
27040,16853,454,1,296.08,0.0
27041,16854,336,3,1058.14,0.0
27042,16854,214,1,129.53,0.0
27043,16854,508,1,947.3,142.09
27044,16855,252,1,173.27,0.0
27045,16856,63,1,29.34,0.0
27046,16857,93,1,174.97,0.0
27047,16857,340,1,1698.07,0.0
27048,16858,517,2,951.77,47.59
27049,16859,421,1,14.12,0.0
27050,16860,209,1,270.92,27.09
27051,16861,116,1,82.33,0.0
27052,16861,381,1,129.15,0.0
27053,16862,322,2,93.66,0.0
27054,16863,230,1,235.41,0.0
27055,16864,437,1,267.74,0.0
27056,16865,431,1,416.46,0.0
27057,16866,151,1,541.0,54.1
27058,16867,245,1,133.67,0.0
27059,16867,231,1,179.39,0.0
27060,16868,130,1,481.08,0.0
27061,16868,484,2,318.3,0.0
27062,16869,355,1,1351.55,0.0
27063,16869,148,1,917.03,0.0
27064,16870,50,1,252.44,0.0
27065,16870,398,2,138.65,0.0
27066,16871,83,2,84.4,0.0
27067,16872,154,1,1339.26,0.0
27068,16873,72,1,145.35,0.0
27069,16874,208,1,207.87,0.0
27070,16874,50,1,252.44,0.0
27071,16874,219,5,308.99,0.0
27072,16874,231,1,179.39,0.0
27073,16875,164,1,132.9,0.0
27074,16876,272,1,142.79,21.42
27075,16877,311,1,108.25,0.0
27076,16878,225,1,1045.88,0.0
27077,16878,409,1,420.5,0.0
27078,16878,218,1,1925.93,0.0
27079,16879,89,1,149.19,0.0
27080,16880,490,1,426.51,0.0
27081,16881,357,2,145.61,0.0
27082,16882,161,1,388.77,58.32
27083,16882,492,1,265.16,0.0
27084,16883,36,1,884.8,0.0
27085,16884,415,1,312.97,0.0
27086,16884,210,1,234.34,0.0
27087,16884,42,1,48.7,0.0
27088,16885,310,1,249.44,12.47
27089,16885,160,1,126.58,0.0
27090,16885,224,2,1513.61,0.0
27091,16885,414,1,1262.8,126.28
27092,16886,219,1,308.99,0.0
27093,16887,201,1,408.18,0.0
27094,16888,74,1,283.14,0.0
27095,16889,287,1,242.54,0.0
27096,16890,110,2,579.6,57.96
27097,16891,476,1,187.23,0.0
27098,16891,260,1,253.65,0.0
27099,16892,354,1,87.23,0.0
27100,16892,421,1,14.12,0.0
27101,16893,262,1,80.23,0.0
27102,16894,41,1,331.59,49.74
27103,16894,454,1,296.08,0.0
27104,16895,281,1,491.09,0.0
27105,16895,211,2,194.9,0.0
27106,16896,184,1,470.18,0.0
27107,16896,244,1,13.38,0.0
27108,16896,382,1,1695.26,0.0
27109,16896,281,1,491.09,0.0
27110,16897,4,1,47.32,0.0
27111,16897,438,1,17.51,0.0
27112,16898,270,3,121.9,0.0
27113,16899,287,1,242.54,0.0
27114,16900,466,1,167.81,0.0
27115,16901,132,1,140.07,0.0
27116,16902,135,1,205.13,0.0
27117,16902,422,1,479.28,0.0
27118,16903,42,1,48.7,0.0
27119,16904,503,1,847.57,0.0
27120,16904,176,1,193.89,29.08
27121,16904,12,1,364.11,0.0
27122,16905,191,3,56.6,0.0
27123,16906,316,1,247.3,0.0
27124,16907,227,3,580.96,0.0
27125,16908,95,1,886.72,0.0
27126,16909,253,1,186.94,0.0
27127,16909,212,2,906.08,0.0
27128,16910,413,1,1077.42,0.0
27129,16911,385,1,100.37,10.04
27130,16911,210,2,234.34,0.0
27131,16911,447,1,730.03,0.0
27132,16911,3,1,117.81,0.0
27133,16912,161,1,388.77,0.0
27134,16912,498,1,666.77,0.0
27135,16913,214,1,129.53,0.0
27136,16913,246,1,72.59,0.0
27137,16914,485,1,569.96,0.0
27138,16915,220,1,442.06,44.21
27139,16916,474,1,469.97,0.0
27140,16916,264,1,204.87,0.0
27141,16916,156,1,250.73,0.0
27142,16917,141,1,180.92,9.05
27143,16918,317,1,297.07,0.0
27144,16919,334,1,296.55,0.0
27145,16920,150,1,32.04,0.0
27146,16920,62,1,585.64,0.0
27147,16920,180,1,206.01,30.9
27148,16921,135,1,205.13,0.0
27149,16921,510,2,592.56,0.0
27150,16921,466,3,167.81,0.0
27151,16921,374,2,197.66,29.65
27152,16922,136,1,1481.85,0.0
27153,16923,188,1,108.34,0.0
27154,16923,184,1,470.18,0.0
27155,16924,83,2,84.4,8.44
27156,16925,236,1,200.92,0.0
27157,16926,281,1,491.09,73.66
27158,16926,434,1,242.32,0.0
27159,16926,76,1,136.85,0.0
27160,16926,98,1,224.34,0.0
27161,16927,32,2,1355.3,0.0
27162,16928,436,1,156.96,0.0
27163,16928,55,1,173.52,0.0
27164,16929,93,1,174.97,0.0
27165,16930,104,1,602.06,0.0
27166,16930,391,2,80.78,0.0
27167,16931,510,2,592.56,0.0
27168,16932,151,1,541.0,0.0
27169,16933,135,1,205.13,0.0
27170,16934,176,2,193.89,0.0
27171,16934,125,1,1452.54,0.0
27172,16935,452,1,85.5,0.0
27173,16936,395,1,158.25,0.0
27174,16937,75,1,93.33,0.0
27175,16937,402,1,1139.51,0.0
27176,16938,145,1,1626.36,0.0
27177,16939,119,1,143.57,0.0
27178,16939,289,1,164.37,0.0
27179,16939,387,1,212.08,0.0
27180,16940,462,1,101.46,10.15
27181,16941,63,2,29.34,0.0
27182,16941,188,1,108.34,0.0
27183,16941,383,1,195.02,0.0
27184,16942,94,1,335.85,0.0
27185,16942,214,1,129.53,0.0
27186,16943,350,1,454.87,68.23
27187,16944,162,1,1141.94,57.1
27188,16944,62,1,585.64,0.0
27189,16944,143,1,91.34,0.0
27190,16944,211,2,194.9,0.0
27191,16945,350,1,454.87,0.0
27192,16945,22,1,148.79,0.0
27193,16945,109,1,895.69,0.0
27194,16946,8,2,138.19,0.0
27195,16947,454,1,296.08,0.0
27196,16948,438,3,17.51,0.0
27197,16949,232,1,168.99,0.0
27198,16950,72,1,145.35,0.0
27199,16951,17,1,127.27,0.0
27200,16952,87,1,578.63,0.0
27201,16952,371,1,143.21,14.32
27202,16953,431,1,416.46,0.0
27203,16954,490,1,426.51,0.0
27204,16955,140,1,857.18,0.0
27205,16955,427,1,124.34,0.0
27206,16956,269,1,1830.17,0.0
27207,16957,449,1,311.08,0.0
27208,16958,99,2,652.3,0.0
27209,16959,191,1,56.6,0.0
27210,16960,271,1,321.3,0.0
27211,16961,336,1,1058.14,0.0
27212,16962,389,1,444.9,44.49
27213,16963,508,1,947.3,47.37
27214,16964,17,1,127.27,0.0
27215,16964,410,1,92.74,0.0
27216,16965,89,1,149.19,0.0
27217,16965,122,2,815.9,0.0
27218,16965,453,1,419.18,0.0
27219,16965,398,1,138.65,0.0
27220,16966,327,1,140.68,0.0
27221,16967,91,1,1423.74,0.0
27222,16967,470,1,1026.02,0.0
27223,16967,117,1,129.44,0.0
27224,16967,199,1,158.47,0.0
27225,16968,14,1,243.37,0.0
27226,16968,306,1,80.9,0.0
27227,16968,478,1,121.92,0.0
27228,16969,405,1,168.48,0.0
27229,16970,206,1,565.15,0.0
27230,16970,367,1,258.13,0.0
27231,16970,123,1,199.18,0.0
27232,16970,40,1,195.49,29.32
27233,16971,486,1,1731.93,0.0
27234,16972,32,1,1355.3,0.0
27235,16972,155,1,1531.86,76.59
27236,16973,456,1,63.45,0.0
27237,16974,180,2,206.01,0.0
27238,16974,457,1,301.96,0.0
27239,16975,482,2,239.09,0.0
27240,16975,308,1,1700.62,0.0
27241,16975,145,5,1626.36,0.0
27242,16976,75,1,93.33,0.0
27243,16976,460,1,862.26,0.0
27244,16976,91,1,1423.74,0.0
27245,16977,47,1,521.32,0.0
27246,16978,113,1,383.54,0.0
27247,16979,510,1,592.56,0.0
27248,16979,261,1,333.06,0.0
27249,16980,433,1,179.01,0.0
27250,16980,481,1,672.17,0.0
27251,16981,392,1,236.04,0.0
27252,16982,315,1,176.42,0.0
27253,16983,240,1,1090.26,0.0
27254,16983,367,1,258.13,25.81
27255,16984,169,1,140.9,0.0
27256,16985,156,1,250.73,0.0
27257,16985,192,1,1867.74,0.0
27258,16986,398,1,138.65,0.0
27259,16987,386,1,125.61,0.0
27260,16987,290,2,73.08,7.31
27261,16987,272,1,142.79,0.0
27262,16988,141,1,180.92,27.14
27263,16989,404,1,548.27,0.0
27264,16989,186,1,468.8,0.0
27265,16990,250,3,414.6,0.0
27266,16990,430,1,219.33,0.0
27267,16991,451,1,53.5,0.0
27268,16992,16,1,1011.27,0.0
27269,16993,177,2,925.17,0.0
27270,16994,99,1,652.3,0.0
27271,16995,3,1,117.81,11.78
27272,16995,130,1,481.08,0.0
27273,16996,235,1,247.69,0.0
27274,16997,344,3,535.44,0.0
27275,16998,37,1,1118.65,0.0
27276,16999,125,1,1452.54,0.0
27277,17000,467,2,61.29,0.0
27278,17000,304,1,18.53,0.0
27279,17000,50,2,252.44,0.0
27280,17001,501,2,1269.81,0.0
27281,17001,39,1,1087.16,0.0
27282,17001,408,1,41.73,0.0
27283,17002,69,1,128.06,0.0
27284,17002,39,1,1087.16,0.0
27285,17002,423,2,129.25,0.0
27286,17003,293,1,1042.13,0.0
27287,17003,358,1,11.53,0.0
27288,17004,168,1,587.5,29.38
27289,17005,450,1,52.87,7.93
27290,17006,184,1,470.18,0.0
27291,17007,266,1,240.1,0.0
27292,17007,26,1,111.25,0.0
27293,17008,186,3,468.8,0.0
27294,17009,362,1,272.29,0.0
27295,17010,148,1,917.03,0.0
27296,17011,345,3,1161.15,0.0
27297,17011,43,1,802.98,0.0
27298,17012,70,1,265.92,0.0
27299,17013,5,1,1463.52,0.0
27300,17014,289,2,164.37,0.0
27301,17015,368,1,137.41,0.0
27302,17016,225,1,1045.88,0.0
27303,17017,280,1,204.28,0.0
27304,17018,270,2,121.9,0.0
27305,17018,98,1,224.34,0.0
27306,17019,32,1,1355.3,0.0
27307,17019,208,1,207.87,0.0
27308,17019,357,1,145.61,14.56
27309,17020,56,1,1639.57,0.0
27310,17021,251,1,134.86,0.0
27311,17022,191,1,56.6,0.0
27312,17022,504,1,1070.59,0.0
27313,17023,164,1,132.9,0.0
27314,17024,151,2,541.0,0.0
27315,17024,224,1,1513.61,0.0
27316,17025,230,1,235.41,0.0
27317,17025,432,1,89.83,0.0
27318,17026,50,1,252.44,25.24
27319,17027,463,1,358.68,0.0
27320,17028,134,1,31.94,0.0
27321,17028,512,1,111.27,0.0
27322,17028,350,1,454.87,0.0
27323,17029,465,1,1849.88,0.0
27324,17030,368,1,137.41,0.0
27325,17030,128,2,293.46,0.0
27326,17031,179,1,185.34,0.0
27327,17032,39,1,1087.16,0.0
27328,17033,464,1,553.21,0.0
27329,17033,189,1,223.09,0.0
27330,17033,13,1,1587.28,0.0
27331,17033,265,2,366.48,18.32
27332,17034,180,1,206.01,0.0
27333,17034,249,1,109.8,0.0
27334,17035,151,1,541.0,0.0
27335,17036,151,1,541.0,0.0
27336,17037,299,1,238.72,0.0
27337,17037,94,1,335.85,0.0
27338,17038,390,1,292.65,0.0
27339,17039,8,1,138.19,0.0
27340,17040,64,1,140.23,0.0
27341,17041,426,1,545.79,0.0
27342,17041,187,2,243.92,0.0
27343,17042,55,1,173.52,0.0
27344,17043,153,1,260.23,0.0
27345,17044,291,1,905.95,0.0
27346,17045,256,1,248.29,0.0
27347,17045,311,1,108.25,0.0
27348,17046,308,2,1700.62,0.0
27349,17046,285,2,201.64,0.0
27350,17047,68,1,230.32,0.0
27351,17047,482,1,239.09,0.0
27352,17048,116,1,82.33,0.0
27353,17048,98,1,224.34,0.0
27354,17049,450,1,52.87,0.0
27355,17050,129,1,1368.16,0.0
27356,17050,279,1,56.06,0.0
27357,17050,491,2,920.21,0.0
27358,17051,290,1,73.08,0.0
27359,17051,110,1,579.6,0.0
27360,17052,200,1,1425.54,0.0
27361,17053,182,1,288.14,0.0
27362,17053,227,1,580.96,87.14
27363,17053,346,1,495.91,0.0
27364,17054,300,2,52.08,0.0
27365,17054,169,1,140.9,0.0
27366,17055,69,1,128.06,0.0
27367,17056,246,1,72.59,0.0
27368,17057,492,3,265.16,13.26
27369,17057,341,1,1185.43,0.0
27370,17058,119,1,143.57,0.0
27371,17058,348,1,156.95,0.0
27372,17058,444,1,214.59,0.0
27373,17059,224,1,1513.61,0.0
27374,17060,112,1,159.58,0.0
27375,17060,362,1,272.29,0.0
27376,17060,250,2,414.6,0.0
27377,17061,191,1,56.6,0.0
27378,17061,326,1,844.1,0.0
27379,17061,485,2,569.96,0.0
27380,17062,255,1,296.01,0.0
27381,17062,477,1,337.43,0.0
27382,17063,273,3,129.83,0.0
27383,17064,246,1,72.59,0.0
27384,17065,121,1,251.86,0.0
27385,17065,296,2,162.47,0.0
27386,17066,117,1,129.44,0.0
27387,17067,99,1,652.3,0.0
27388,17068,359,1,912.64,0.0
27389,17068,63,2,29.34,0.0
27390,17068,466,1,167.81,0.0
27391,17069,504,1,1070.59,0.0
27392,17070,227,1,580.96,0.0
27393,17071,293,1,1042.13,0.0
27394,17071,252,1,173.27,0.0
27395,17072,269,1,1830.17,0.0
27396,17072,139,3,483.87,0.0
27397,17073,446,2,776.05,0.0
27398,17074,231,1,179.39,17.94
27399,17075,43,1,802.98,80.3
27400,17075,412,1,1485.78,0.0
27401,17076,68,1,230.32,0.0
27402,17077,494,1,1101.84,165.28
27403,17078,318,1,233.78,0.0
27404,17079,151,1,541.0,0.0
27405,17080,505,1,775.65,0.0
27406,17081,221,1,647.74,0.0
27407,17082,357,1,145.61,0.0
27408,17082,211,1,194.9,0.0
27409,17082,400,1,110.47,0.0
27410,17083,454,1,296.08,0.0
27411,17084,215,1,166.94,0.0
27412,17085,372,3,188.86,0.0
27413,17086,245,3,133.67,0.0
27414,17087,520,1,180.59,0.0
27415,17087,261,1,333.06,0.0
27416,17088,53,1,1030.5,0.0
27417,17088,448,1,798.72,0.0
27418,17089,39,1,1087.16,0.0
27419,17089,375,1,306.63,0.0
27420,17089,480,1,31.63,0.0
27421,17090,287,1,242.54,36.38
27422,17091,28,2,979.0,97.9
27423,17092,136,1,1481.85,0.0
27424,17093,240,1,1090.26,163.54
27425,17093,174,1,99.92,9.99
27426,17093,35,1,95.33,0.0
27427,17093,144,1,334.45,0.0
27428,17094,215,1,166.94,0.0
27429,17094,520,5,180.59,0.0
27430,17094,8,1,138.19,0.0
27431,17095,276,1,89.02,0.0
27432,17096,417,1,468.79,0.0
27433,17097,178,1,22.52,0.0
27434,17098,267,1,257.74,12.89
27435,17099,42,1,48.7,0.0
27436,17099,164,1,132.9,0.0
27437,17100,217,1,95.98,0.0
27438,17101,423,1,129.25,0.0
27439,17102,511,1,606.19,0.0
27440,17103,142,2,1285.81,0.0
27441,17104,164,1,132.9,0.0
27442,17105,429,1,257.15,0.0
27443,17106,157,1,927.61,0.0
27444,17107,303,1,1299.29,0.0
27445,17107,276,1,89.02,0.0
27446,17108,74,1,283.14,0.0
27447,17108,164,1,132.9,0.0
27448,17109,65,1,15.03,0.0
27449,17109,52,1,314.13,0.0
27450,17110,501,1,1269.81,0.0
27451,17111,427,2,124.34,0.0
27452,17112,337,1,137.32,0.0
27453,17113,108,1,1044.57,0.0
27454,17113,16,1,1011.27,0.0
27455,17113,151,1,541.0,0.0
27456,17114,203,1,166.43,0.0
27457,17114,263,3,224.71,0.0
27458,17115,238,1,190.79,0.0
27459,17115,497,2,723.92,0.0
27460,17115,50,1,252.44,0.0
27461,17115,289,1,164.37,24.66
27462,17116,506,1,249.24,0.0
27463,17116,63,1,29.34,0.0
27464,17116,347,1,496.3,0.0
27465,17117,11,1,103.73,0.0
27466,17118,507,1,268.83,0.0
27467,17119,486,1,1731.93,0.0
27468,17120,471,1,142.59,7.13
27469,17120,391,1,80.78,0.0
27470,17121,254,1,981.21,0.0
27471,17122,28,1,979.0,0.0
27472,17122,351,1,141.79,0.0
27473,17123,50,1,252.44,0.0
27474,17124,39,1,1087.16,0.0
27475,17125,247,2,200.26,0.0
27476,17126,187,1,243.92,0.0
27477,17126,488,1,1122.8,0.0
27478,17127,154,1,1339.26,0.0
27479,17127,123,1,199.18,0.0
27480,17127,360,1,240.68,12.03
27481,17128,438,1,17.51,0.0
27482,17128,430,1,219.33,0.0
27483,17129,126,1,339.04,0.0
27484,17130,462,1,101.46,0.0
27485,17130,56,1,1639.57,0.0
27486,17131,506,1,249.24,0.0
27487,17132,131,1,533.54,0.0
27488,17133,383,1,195.02,0.0
27489,17134,237,1,189.31,0.0
27490,17135,367,5,258.13,0.0
27491,17136,180,1,206.01,0.0
27492,17137,138,2,960.35,0.0
27493,17138,38,1,574.29,0.0
27494,17139,497,1,723.92,0.0
27495,17139,121,2,251.86,0.0
27496,17140,221,1,647.74,0.0
27497,17141,183,1,227.41,0.0
27498,17142,361,3,925.04,138.76
27499,17142,92,1,10.64,0.0
27500,17143,456,1,63.45,0.0
27501,17144,368,2,137.41,0.0
27502,17144,20,1,1082.34,0.0
27503,17144,477,1,337.43,0.0
27504,17145,395,1,158.25,0.0
27505,17145,182,2,288.14,0.0
27506,17145,153,3,260.23,0.0
27507,17145,234,1,103.31,0.0
27508,17146,368,1,137.41,0.0
27509,17147,508,1,947.3,0.0
27510,17147,321,3,74.94,0.0
27511,17148,346,1,495.91,0.0
27512,17149,197,3,223.9,33.59
27513,17149,69,1,128.06,0.0
27514,17149,308,1,1700.62,0.0
27515,17149,203,1,166.43,0.0
27516,17150,480,2,31.63,0.0
27517,17150,176,1,193.89,0.0
27518,17150,173,1,299.99,30.0
27519,17151,439,3,742.68,0.0
27520,17151,239,1,166.69,0.0
27521,17151,462,1,101.46,0.0
27522,17152,193,1,114.81,0.0
27523,17152,201,1,408.18,0.0
27524,17153,471,2,142.59,0.0
27525,17153,198,1,1033.48,103.35
27526,17154,422,1,479.28,0.0
27527,17154,423,1,129.25,0.0
27528,17155,108,1,1044.57,0.0
27529,17156,474,3,469.97,0.0
27530,17157,471,1,142.59,0.0
27531,17157,158,1,53.58,0.0
27532,17158,450,1,52.87,7.93
27533,17159,174,1,99.92,0.0
27534,17160,156,1,250.73,0.0
27535,17160,512,3,111.27,0.0
27536,17161,478,2,121.92,0.0
27537,17161,152,2,274.03,41.1
27538,17161,493,1,575.29,0.0
27539,17162,228,1,324.51,0.0
27540,17163,496,1,930.61,0.0
27541,17163,125,1,1452.54,0.0
27542,17164,62,1,585.64,0.0
27543,17164,94,1,335.85,33.59
27544,17165,311,1,108.25,0.0
27545,17166,74,1,283.14,0.0
27546,17167,182,2,288.14,0.0
27547,17167,354,1,87.23,0.0
27548,17168,34,1,104.99,0.0
27549,17168,465,1,1849.88,0.0
27550,17169,367,1,258.13,0.0
27551,17170,281,1,491.09,0.0
27552,17170,407,3,1736.94,0.0
27553,17171,323,1,1034.37,0.0
27554,17171,286,5,1195.17,0.0
27555,17172,501,1,1269.81,0.0
27556,17173,333,1,126.15,0.0
27557,17173,194,1,1490.47,0.0
27558,17174,244,1,13.38,0.0
27559,17175,127,1,746.64,0.0
27560,17175,309,2,211.97,31.8
27561,17176,50,1,252.44,12.62
27562,17177,214,2,129.53,0.0
27563,17178,63,2,29.34,0.0
27564,17178,496,3,930.61,0.0
27565,17178,204,1,431.53,0.0
27566,17179,210,1,234.34,0.0
27567,17180,306,1,80.9,0.0
27568,17180,117,3,129.44,0.0
27569,17181,80,1,796.69,0.0
27570,17182,407,1,1736.94,260.54
27571,17182,168,2,587.5,0.0
27572,17182,11,1,103.73,0.0
27573,17182,320,1,44.6,0.0
27574,17183,256,2,248.29,0.0
27575,17183,395,2,158.25,0.0
27576,17184,47,1,521.32,0.0
27577,17184,363,3,142.39,0.0
27578,17184,505,1,775.65,0.0
27579,17184,397,1,116.64,0.0
27580,17185,169,1,140.9,14.09
27581,17186,93,1,174.97,0.0
27582,17186,391,1,80.78,0.0
27583,17187,303,1,1299.29,0.0
27584,17188,33,1,110.61,0.0
27585,17189,140,1,857.18,0.0
27586,17190,471,2,142.59,0.0
27587,17191,224,2,1513.61,0.0
27588,17192,215,1,166.94,0.0
27589,17193,501,1,1269.81,0.0
27590,17194,136,1,1481.85,0.0
27591,17195,413,1,1077.42,161.61
27592,17196,107,1,521.85,52.19
27593,17196,261,1,333.06,0.0
27594,17197,178,1,22.52,0.0
27595,17198,127,1,746.64,112.0
27596,17198,420,2,269.9,0.0
27597,17199,331,1,48.36,0.0
27598,17200,264,2,204.87,0.0
27599,17201,310,1,249.44,0.0
27600,17202,102,1,104.46,0.0
27601,17203,265,2,366.48,0.0
27602,17203,471,3,142.59,21.39
27603,17203,424,1,819.46,0.0
27604,17204,93,1,174.97,0.0
27605,17205,270,1,121.9,0.0
27606,17205,48,1,53.64,0.0
27607,17206,235,1,247.69,0.0
27608,17206,149,1,42.51,0.0
27609,17207,349,1,49.32,0.0
27610,17208,117,1,129.44,0.0
27611,17208,447,1,730.03,0.0
27612,17208,12,1,364.11,0.0
27613,17208,141,1,180.92,0.0
27614,17209,460,1,862.26,0.0
27615,17210,100,1,167.37,0.0
27616,17210,256,1,248.29,0.0
27617,17210,319,2,281.62,0.0
27618,17210,510,1,592.56,0.0
27619,17211,175,1,256.6,0.0
27620,17212,305,1,589.34,0.0
27621,17213,264,2,204.87,0.0
27622,17213,317,1,297.07,0.0
27623,17213,19,1,1324.61,0.0
27624,17214,232,1,168.99,0.0
27625,17215,81,1,984.79,0.0
27626,17216,159,1,1273.72,0.0
27627,17217,284,1,1396.36,0.0
27628,17217,72,1,145.35,21.8
27629,17218,365,1,285.54,0.0
27630,17218,406,1,262.73,0.0
27631,17218,458,1,40.78,0.0
27632,17218,17,1,127.27,0.0
27633,17219,431,1,416.46,0.0
27634,17220,85,1,476.04,47.6
27635,17221,101,2,169.76,0.0
27636,17222,83,1,84.4,0.0
27637,17222,475,1,340.49,0.0
27638,17222,450,1,52.87,0.0
27639,17222,219,1,308.99,0.0
27640,17223,281,1,491.09,0.0
27641,17224,422,1,479.28,0.0
27642,17225,119,1,143.57,0.0
27643,17226,288,1,159.67,0.0
27644,17226,182,1,288.14,0.0
27645,17227,246,1,72.59,0.0
27646,17227,337,1,137.32,0.0
27647,17228,519,3,1247.58,0.0
27648,17229,475,1,340.49,34.05
27649,17230,493,2,575.29,0.0
27650,17231,320,1,44.6,0.0
27651,17231,493,3,575.29,0.0
27652,17231,110,1,579.6,0.0
27653,17232,286,2,1195.17,0.0
27654,17233,428,2,272.93,0.0
27655,17234,352,1,302.89,0.0
27656,17235,257,1,54.74,5.47
27657,17236,416,2,288.63,0.0
27658,17237,496,1,930.61,0.0
27659,17237,238,3,190.79,0.0
27660,17237,323,1,1034.37,0.0
27661,17238,245,2,133.67,0.0
27662,17239,241,2,531.7,0.0
27663,17240,39,1,1087.16,0.0
27664,17241,72,2,145.35,0.0
27665,17241,201,1,408.18,0.0
27666,17242,510,1,592.56,0.0
27667,17242,195,1,104.35,0.0
27668,17243,301,1,346.88,0.0
27669,17244,430,2,219.33,0.0
27670,17244,108,1,1044.57,0.0
27671,17245,235,1,247.69,0.0
27672,17246,461,1,501.33,0.0
27673,17246,438,1,17.51,0.0
27674,17246,264,1,204.87,0.0
27675,17246,195,1,104.35,0.0
27676,17247,344,2,535.44,0.0
27677,17247,198,1,1033.48,0.0
27678,17247,120,1,1985.49,0.0
27679,17248,512,1,111.27,0.0
27680,17249,112,1,159.58,0.0
27681,17249,251,1,134.86,0.0
27682,17250,481,1,672.17,0.0
27683,17251,50,1,252.44,0.0
27684,17252,95,2,886.72,0.0
27685,17253,391,1,80.78,0.0
27686,17253,294,1,111.06,0.0
27687,17254,333,1,126.15,0.0
27688,17255,9,1,508.85,0.0
27689,17255,226,1,908.87,0.0
27690,17255,225,2,1045.88,0.0
27691,17255,374,1,197.66,0.0
27692,17256,437,3,267.74,0.0
27693,17257,90,1,228.04,0.0
27694,17258,319,2,281.62,0.0
27695,17259,85,1,476.04,0.0
27696,17260,274,1,208.53,0.0
27697,17261,298,1,452.84,0.0
27698,17262,351,2,141.79,0.0
27699,17263,31,1,311.65,0.0
27700,17264,249,1,109.8,0.0
27701,17265,55,1,173.52,0.0
27702,17266,492,1,265.16,0.0
27703,17267,197,1,223.9,0.0
27704,17268,300,1,52.08,0.0
27705,17269,477,1,337.43,0.0
27706,17270,495,1,102.62,0.0
27707,17270,500,1,309.09,0.0
27708,17271,266,1,240.1,0.0
27709,17272,417,1,468.79,0.0
27710,17273,212,1,906.08,0.0
27711,17273,435,1,1358.35,0.0
27712,17274,445,1,10.66,0.0
27713,17275,402,1,1139.51,0.0
27714,17276,456,1,63.45,6.35
27715,17277,54,2,350.82,0.0
27716,17278,249,2,109.8,0.0
27717,17278,316,1,247.3,0.0
27718,17279,451,1,53.5,0.0
27719,17279,117,1,129.44,0.0
27720,17279,421,1,14.12,0.0
27721,17280,270,2,121.9,0.0
27722,17281,68,2,230.32,0.0
27723,17281,319,1,281.62,0.0
27724,17281,446,1,776.05,0.0
27725,17282,463,1,358.68,17.93
27726,17283,119,1,143.57,0.0
